Date,Demand,Socal Citygate,Outage,Wind,Solar,Sp LMP
6/22/2024,27483,1.77,10636,1073,17126,17.17
6/22/2024,27301,1.77,10636,919,17920,18.96
6/22/2024,27498,1.77,10636,689,18377,22.77
6/22/2024,27296,1.77,10636,622,18292,27.2
6/22/2024,27739,1.77,10636,743,18297,27.63
6/22/2024,29004,1.77,10636,731,18021,31.52
6/22/2024,30861,1.77,10636,810,17265,28.15
6/22/2024,32848,1.77,10636,1133,16162,34.66
6/22/2024,35126,1.77,10636,1302,14235,53.74
6/22/2024,36666,1.77,10636,1430,9688,78.67
6/22/2024,36583,1.77,10636,1980,2571,71.39
6/22/2024,35369,1.77,10636,2118,-6,59.28
6/22/2024,34160,1.77,10636,2246,-39,62.57
6/22/2024,31860,1.77,10636,2255,-37,69.31
6/22/2024,29615,1.77,10636,2194,-46,63.29
6/23/2024,27777,1.77,10479,2037,-51,51.48
6/23/2024,26051,1.77,10479,1709,-53,45
6/23/2024,24655,1.77,10479,1550,-52,44.33
6/23/2024,23722,1.77,10479,1566,-55,38.44
6/23/2024,22866,1.77,10479,1255,-54,38.61
6/23/2024,22651,1.77,10479,950,-38,28.94
6/23/2024,22885,1.77,10479,895,2792,22.09
6/23/2024,24311,1.77,10479,701,10633,20.77
6/23/2024,27302,1.77,10479,513,15382,19.56
6/23/2024,28465,1.77,10479,464,17187,23.47
6/23/2024,28641,1.77,10479,525,17824,29.84
6/23/2024,29236,1.77,10479,606,17797,33.58
6/23/2024,29590,1.77,10479,869,17814,34.04
6/23/2024,29734,1.77,10479,1292,17479,41.14
6/23/2024,31113,1.77,10479,1882,16835,41.75
6/23/2024,32694,1.77,10479,2333,16185,51.08
6/23/2024,34238,1.77,10479,2519,14388,54.6
6/23/2024,36359,1.77,10479,2884,12788,72.67
6/23/2024,37641,1.77,10479,3190,8905,127.55
6/23/2024,36970,1.77,10479,3242,2296,109.29
6/23/2024,35889,1.77,10479,3525,15,61.25
6/23/2024,34750,1.77,10479,3604,-21,55.31
6/23/2024,32415,1.77,10479,3805,-21,44.83
6/23/2024,29828,1.77,10479,4063,-31,41.57
6/24/2024,27801,2,11025,4029,-34,38.18
6/24/2024,26170,2,11025,4089,-34,37.05
6/24/2024,24917,2,11025,3771,-34,37.92
6/24/2024,24009,2,11025,3384,-35,42
6/24/2024,24179,2,11025,3717,-34,48.46
6/24/2024,24723,2,11025,3850,-14,42.21
6/24/2024,26151,2,11025,3636,2549,31.85
6/24/2024,29267,2,11025,3397,8957,33.51
6/24/2024,31908,2,11025,3173,14233,30.22
6/24/2024,32414,2,11025,2767,16640,34.34
6/24/2024,32582,2,11025,2232,17547,38.68
6/24/2024,32763,2,11025,1942,17544,46.55
6/24/2024,33833,2,11025,1857,17087,54.31
6/24/2024,34603,2,11025,2031,16916,59.82
6/24/2024,35907,2,11025,2646,16926,62.15
6/24/2024,37573,2,11025,3276,16962,57.9
6/24/2024,37957,2,11025,3924,15782,62.03
6/24/2024,38434,2,11025,4385,13850,64.95
6/24/2024,38786,2,11025,4704,9459,79.87
6/24/2024,37947,2,11025,4834,2491,78.25
6/24/2024,36764,2,11025,4984,15,62.24
6/24/2024,35529,2,11025,4792,-34,52.9
6/24/2024,33088,2,11025,4472,-36,45.11
6/24/2024,30547,2,11025,4152,-36,46.82
6/25/2024,28753,2,10967,3890,-35,47.63
6/25/2024,27105,2,10967,3881,-35,47.71
6/25/2024,25790,2,10967,3643,-35,44.57
6/25/2024,25245,2,10967,3509,-36,45.3
6/25/2024,25105,2,10967,3422,-36,55.86
6/25/2024,25638,2,10967,3179,-11,44.13
6/25/2024,27381,2,10967,2893,2453,42.44
6/25/2024,29946,2,10967,2451,8674,42.67
6/25/2024,31968,2,10967,2026,14143,42.02
6/25/2024,31907,2,10967,1508,16143,43.54
6/25/2024,32462,2,10967,1147,17822,44.73
6/25/2024,32751,2,10967,1225,18049,48.62
6/25/2024,32838,2,10967,1254,17757,54.97
6/25/2024,33452,2,10967,1602,17586,60.5
6/25/2024,34561,2,10967,2219,17215,69.87
6/25/2024,36030,2,10967,2866,16987,60.32
6/25/2024,37076,2,10967,3422,16236,67.68
6/25/2024,37828,2,10967,4075,14448,82.07
6/25/2024,37879,2,10967,4170,9747,106.81
6/25/2024,37262,2,10967,4127,2590,112.97
6/25/2024,36186,2,10967,3929,92,85.79
6/25/2024,34938,2,10967,4049,2,65.8
6/25/2024,32511,2,10967,4282,-21,51.94
6/25/2024,30203,2,10967,4304,-21,42.74
6/26/2024,28278,2.02,10897,4184,-20,44.08
6/26/2024,26441,2.02,10897,4086,-19,44.66
6/26/2024,25397,2.02,10897,4130,-20,42.85
6/26/2024,24651,2.02,10897,4260,-21,44.74
6/26/2024,24480,2.02,10897,4241,-20,51.62
6/26/2024,25001,2.02,10897,4233,0,40.7
6/26/2024,26334,2.02,10897,3945,2895,30.57
6/26/2024,29086,2.02,10897,3809,10809,29.48
6/26/2024,30668,2.02,10897,3626,15608,26.5
6/26/2024,30924,2.02,10897,3418,17233,29.64
6/26/2024,30663,2.02,10897,3338,18103,29.57
6/26/2024,30360,2.02,10897,3453,18451,29.87
6/26/2024,30081,2.02,10897,3551,18419,29.47
6/26/2024,30352,2.02,10897,3949,18486,35.26
6/26/2024,30869,2.02,10897,4062,18405,37.41
6/26/2024,32136,2.02,10897,4558,17795,47.71
6/26/2024,33456,2.02,10897,4460,17118,47.78
6/26/2024,35265,2.02,10897,5261,15375,46.75
6/26/2024,35950,2.02,10897,5710,10180,60.54
6/26/2024,35435,2.02,10897,5653,2590,54.55
6/26/2024,34517,2.02,10897,4945,17,45.76
6/26/2024,33645,2.02,10897,4842,-29,38.09
6/26/2024,31301,2.02,10897,4904,-25,38.08
6/26/2024,29150,2.02,10897,5032,-25,37.15
6/27/2024,27429,2.04,11289,4815,-24,33.46
6/27/2024,25923,2.04,11289,4398,-26,36.71
6/27/2024,25159,2.04,11289,4282,-26,34.77
6/27/2024,24350,2.04,11289,4365,-25,41.37
6/27/2024,24297,2.04,11289,4541,-25,42.97
6/27/2024,24864,2.04,11289,4566,6,35.83
6/27/2024,25974,2.04,11289,4394,3078,22.51
6/27/2024,28654,2.04,11289,4107,10972,21.57
6/27/2024,30480,2.04,11289,3682,15518,19.13
6/27/2024,30413,2.04,11289,3536,17043,18.57
6/27/2024,29770,2.04,11289,3631,17662,18.08
6/27/2024,29675,2.04,11289,3608,18104,16.13
6/27/2024,29977,2.04,11289,3782,18834,18.12
6/27/2024,29957,2.04,11289,4055,18978,20.83
6/27/2024,31078,2.04,11289,4517,18821,19.99
6/27/2024,32226,2.04,11289,4782,18419,22.46
6/27/2024,33049,2.04,11289,5109,17638,26.78
6/27/2024,34717,2.04,11289,5373,15877,33.91
6/27/2024,35580,2.04,11289,5518,10739,51.31
6/27/2024,35141,2.04,11289,5172,2865,49.65
6/27/2024,34298,2.04,11289,4784,48,40.12
6/27/2024,33448,2.04,11289,4704,-6,32.78
6/27/2024,31167,2.04,11289,4659,-1,34.07
6/27/2024,28832,2.04,11289,4931,-2,31.9
6/28/2024,27380,2.05,10337,4927,0,31.63
6/28/2024,25821,2.05,10337,5167,0,29.28
6/28/2024,25010,2.05,10337,5338,1,27.72
6/28/2024,24398,2.05,10337,5192,0,28.36
6/28/2024,24015,2.05,10337,5041,1,31.12
6/28/2024,24474,2.05,10337,4838,35,28.55
6/28/2024,25714,2.05,10337,4336,3338,19.65
6/28/2024,28361,2.05,10337,3832,11781,16.11
6/28/2024,30542,2.05,10337,3324,15970,14.91
6/28/2024,30399,2.05,10337,2889,17291,15.52
6/28/2024,29710,2.05,10337,2484,17988,17.08
6/28/2024,29278,2.05,10337,2149,18366,14.62
6/28/2024,29001,2.05,10337,1940,19065,14.91
6/28/2024,29380,2.05,10337,2288,19283,16.78
6/28/2024,30158,2.05,10337,2685,19141,20.02
6/28/2024,31140,2.05,10337,2971,18703,26.23
6/28/2024,32646,2.05,10337,3056,17862,31.76
6/28/2024,34337,2.05,10337,3249,16232,43.32
6/28/2024,35030,2.05,10337,3389,11008,54.89
6/28/2024,34680,2.05,10337,3564,2943,58.59
6/28/2024,33802,2.05,10337,3764,71,47.5
6/28/2024,32841,2.05,10337,3923,12,39.96
6/28/2024,30638,2.05,10337,3966,16,35.82
6/28/2024,28787,2.05,10337,3927,16,34.87
6/29/2024,26966,2.05,10430,4068,18,32.96
6/29/2024,25307,2.05,10430,4197,17,32.71
6/29/2024,24145,2.05,10430,4057,18,33.85
6/29/2024,23371,2.05,10430,3587,18,36.1
6/29/2024,23062,2.05,10430,3130,19,36.75
6/29/2024,23062,2.05,10430,2664,58,34.03
6/29/2024,23466,2.05,10430,2075,3365,18.13
6/29/2024,25484,2.05,10430,1786,11575,15.82
6/29/2024,27203,2.05,10430,1656,16388,15.87
6/29/2024,26800,2.05,10430,1727,17520,18.27
6/29/2024,26022,2.05,10430,1580,17818,20.23
6/29/2024,25807,2.05,10430,1466,18478,19
6/29/2024,26120,2.05,10430,1551,18818,19.02
6/29/2024,27131,2.05,10430,1795,19145,21.58
6/29/2024,27659,2.05,10430,2164,18933,27.49
6/29/2024,28895,2.05,10430,2570,18528,32.37
6/29/2024,30853,2.05,10430,3124,17730,33.58
6/29/2024,33007,2.05,10430,3372,16014,45.25
6/29/2024,34333,2.05,10430,3190,10952,55.29
6/29/2024,34195,2.05,10430,3437,3059,48.23
6/29/2024,33328,2.05,10430,3573,278,36.61
6/29/2024,32234,2.05,10430,3995,225,33.63
6/29/2024,30206,2.05,10430,3956,227,32.1
6/29/2024,28417,2.05,10430,4158,228,28.8
6/30/2024,26531,2.05,8894,4315,230,27.88
6/30/2024,25155,2.05,8894,4222,229,27.73
6/30/2024,24068,2.05,8894,4060,229,25.59
6/30/2024,23464,2.05,8894,3344,230,30.01
6/30/2024,23010,2.05,8894,2879,230,30.65
6/30/2024,22653,2.05,8894,2671,252,20.96
6/30/2024,23248,2.05,8894,2670,3240,13.33
6/30/2024,25459,2.05,8894,2418,10373,7.63
6/30/2024,27365,2.05,8894,2077,15866,-1.86
6/30/2024,27073,2.05,8894,1765,17415,-6.13
6/30/2024,26331,2.05,8894,1927,18106,-2.36
6/30/2024,25603,2.05,8894,1869,18186,1.65
6/30/2024,25440,2.05,8894,2076,17960,4.02
6/30/2024,25810,2.05,8894,2313,18413,11.48
6/30/2024,27525,2.05,8894,2848,18287,17.51
6/30/2024,29759,2.05,8894,3298,17670,21.63
6/30/2024,31844,2.05,8894,3858,17098,22.76
6/30/2024,33840,2.05,8894,4267,15117,29.62
6/30/2024,35277,2.05,8894,4372,10351,37.72
6/30/2024,35179,2.05,8894,4277,2968,33.48
6/30/2024,34043,2.05,8894,4057,279,33.35
6/30/2024,32960,2.05,8894,4058,225,32.12
6/30/2024,30713,2.05,8894,4049,230,31.72
6/30/2024,28233,2.05,8894,4108,230,36.78
7/1/2024,26598,2.42,9190,4538,230,34.81
7/1/2024,25115,2.42,9190,4793,230,32.98
7/1/2024,23934,2.42,9190,4605,230,32.27
7/1/2024,23771,2.42,9190,4252,231,33.95
7/1/2024,23562,2.42,9190,3867,232,41.32
7/1/2024,24113,2.42,9190,3663,247,36.21
7/1/2024,26019,2.42,9190,3280,3133,20.55
7/1/2024,28784,2.42,9190,2882,11031,18.49
7/1/2024,31467,2.42,9190,2477,15478,15.77
7/1/2024,31456,2.42,9190,2051,16899,15.05
7/1/2024,30945,2.42,9190,1848,17715,15.86
7/1/2024,30414,2.42,9190,1759,17859,16.63
7/1/2024,30720,2.42,9190,1999,18633,15.8
7/1/2024,31120,2.42,9190,2238,18904,17.18
7/1/2024,32507,2.42,9190,2289,18549,20.72
7/1/2024,34622,2.42,9190,2693,18216,20.26
7/1/2024,36451,2.42,9190,3510,17318,23.32
7/1/2024,38348,2.42,9190,3916,15776,31.49
7/1/2024,39132,2.42,9190,3844,10926,54.32
7/1/2024,38478,2.42,9190,3883,3079,55.5
7/1/2024,37241,2.42,9190,4149,187,45.83
7/1/2024,35765,2.42,9190,3863,134,34.6
7/1/2024,32989,2.42,9190,3764,138,34.1
7/1/2024,30246,2.42,9190,3727,137,35
7/2/2024,28619,2.44,9124,3652,137,33.02
7/2/2024,27658,2.44,9124,3642,138,32.06
7/2/2024,26992,2.44,9124,3272,138,29.62
7/2/2024,26211,2.44,9124,2932,138,30.56
7/2/2024,25906,2.44,9124,2556,138,32.45
7/2/2024,26167,2.44,9124,2052,166,37.21
7/2/2024,27540,2.44,9124,1540,3200,27.25
7/2/2024,29926,2.44,9124,1240,11349,18.96
7/2/2024,31460,2.44,9124,1331,15913,14.74
7/2/2024,31036,2.44,9124,1619,17378,11.45
7/2/2024,30589,2.44,9124,1914,18047,11.44
7/2/2024,31147,2.44,9124,1660,18443,12.82
7/2/2024,31937,2.44,9124,1404,18695,21.92
7/2/2024,33227,2.44,9124,996,18820,31.82
7/2/2024,35212,2.44,9124,768,18508,37.05
7/2/2024,37227,2.44,9124,809,17968,48.59
7/2/2024,38889,2.44,9124,806,17165,44.36
7/2/2024,40942,2.44,9124,1309,15489,31.53
7/2/2024,41603,2.44,9124,2585,10452,81.53
7/2/2024,41073,2.44,9124,2843,2840,59.22
7/2/2024,39761,2.44,9124,3264,173,44.34
7/2/2024,38195,2.44,9124,3250,-5,45.17
7/2/2024,35300,2.44,9124,3000,-2,40.02
7/2/2024,32520,2.44,9124,2495,-2,38.77
7/3/2024,30587,2.24,10715,2190,-2,41.13
7/3/2024,28701,2.24,10715,1997,-2,38.33
7/3/2024,27639,2.24,10715,1933,-2,37.05
7/3/2024,27236,2.24,10715,2232,-3,35.76
7/3/2024,26966,2.24,10715,2158,-3,34.89
7/3/2024,27201,2.24,10715,1719,23,33.77
7/3/2024,28223,2.24,10715,1214,2763,27.71
7/3/2024,30648,2.24,10715,1016,10837,21.31
7/3/2024,32486,2.24,10715,1191,15542,20.37
7/3/2024,32804,2.24,10715,1204,17094,15.81
7/3/2024,32685,2.24,10715,1185,17700,22.56
7/3/2024,33760,2.24,10715,1111,18388,26.54
7/3/2024,34602,2.24,10715,974,18667,27.81
7/3/2024,36134,2.24,10715,958,18701,33.23
7/3/2024,37997,2.24,10715,1295,18533,28.98
7/3/2024,39919,2.24,10715,1619,18120,33.16
7/3/2024,41344,2.24,10715,1633,17254,37.62
7/3/2024,42466,2.24,10715,1985,15464,48.14
7/3/2024,42767,2.24,10715,2200,10327,102.84
7/3/2024,41694,2.24,10715,2356,2606,58.08
7/3/2024,40129,2.24,10715,2800,39,45.72
7/3/2024,38406,2.24,10715,3214,-2,38.18
7/3/2024,35646,2.24,10715,3719,1,34.34
7/3/2024,33093,2.24,10715,4017,1,31.88
7/4/2024,30681,2.31,9022,4235,1,31.19
7/4/2024,28700,2.31,9022,4318,0,30.95
7/4/2024,27181,2.31,9022,4130,1,30.85
7/4/2024,26011,2.31,9022,3821,1,30.54
7/4/2024,25484,2.31,9022,3588,1,30.37
7/4/2024,25348,2.31,9022,3396,21,26.46
7/4/2024,25975,2.31,9022,2939,2810,14.06
7/4/2024,29143,2.31,9022,2514,10784,10.06
7/4/2024,30200,2.31,9022,2052,15712,10.79
7/4/2024,30081,2.31,9022,1567,17479,12.99
7/4/2024,30226,2.31,9022,1275,18238,18.42
7/4/2024,30180,2.31,9022,1133,18526,20.69
7/4/2024,30656,2.31,9022,1029,18549,19.88
7/4/2024,32256,2.31,9022,1092,18470,24.34
7/4/2024,33473,2.31,9022,1474,18225,27.68
7/4/2024,35007,2.31,9022,2290,17573,27.21
7/4/2024,36474,2.31,9022,3100,16696,28.04
7/4/2024,37721,2.31,9022,3554,14870,35.33
7/4/2024,38377,2.31,9022,4033,10103,49.27
7/4/2024,37752,2.31,9022,4257,2585,40.81
7/4/2024,36204,2.31,9022,4675,40,33.9
7/4/2024,34638,2.31,9022,4819,-2,31.56
7/4/2024,33097,2.31,9022,4938,2,31.61
7/4/2024,31110,2.31,9022,4981,2,35.05
7/5/2024,30624,2.38,9252,4956,1,31.92
7/5/2024,29007,2.38,9252,4696,1,30.68
7/5/2024,27242,2.38,9252,4626,1,27.86
7/5/2024,25931,2.38,9252,4509,1,28.51
7/5/2024,25128,2.38,9252,4199,2,25.03
7/5/2024,25518,2.38,9252,3912,20,21.05
7/5/2024,26470,2.38,9252,3531,2772,12.18
7/5/2024,29358,2.38,9252,2902,10798,10.77
7/5/2024,30512,2.38,9252,2069,15488,10
7/5/2024,30626,2.38,9252,1593,17151,13.26
7/5/2024,30779,2.38,9252,1065,17831,18.87
7/5/2024,31830,2.38,9252,805,18164,20.03
7/5/2024,33196,2.38,9252,571,18313,24.96
7/5/2024,34720,2.38,9252,688,18085,28.83
7/5/2024,36787,2.38,9252,1017,17516,35.17
7/5/2024,38906,2.38,9252,1374,17055,33.49
7/5/2024,40588,2.38,9252,2179,16266,28.03
7/5/2024,41890,2.38,9252,2721,14836,42.65
7/5/2024,42277,2.38,9252,3461,10203,97.16
7/5/2024,41509,2.38,9252,4038,2657,61.78
7/5/2024,40090,2.38,9252,4212,105,46.16
7/5/2024,38496,2.38,9252,4592,53,40.28
7/5/2024,35811,2.38,9252,4541,57,37.56
7/5/2024,33598,2.38,9252,4173,57,36.91
7/6/2024,31036,2.38,9757,3880,57,34.17
7/6/2024,28908,2.38,9757,3528,9,34.04
7/6/2024,27212,2.38,9757,3257,2,32.12
7/6/2024,26293,2.38,9757,3126,1,31.32
7/6/2024,25508,2.38,9757,2733,-4,31.53
7/6/2024,25299,2.38,9757,1740,14,29.73
7/6/2024,25683,2.38,9757,1227,2834,22.85
7/6/2024,28320,2.38,9757,702,10851,18.76
7/6/2024,29790,2.38,9757,452,15530,16.94
7/6/2024,29949,2.38,9757,458,17213,14.36
7/6/2024,30442,2.38,9757,677,17875,15.08
7/6/2024,29994,2.38,9757,878,18165,13.07
7/6/2024,30541,2.38,9757,768,18198,16.18
7/6/2024,32190,2.38,9757,759,18046,20.84
7/6/2024,34388,2.38,9757,815,17778,29.33
7/6/2024,36354,2.38,9757,1160,17239,36.17
7/6/2024,38305,2.38,9757,1645,16345,36.73
7/6/2024,40000,2.38,9757,1942,14652,48.22
7/6/2024,40797,2.38,9757,2460,9975,107.62
7/6/2024,40431,2.38,9757,3274,2634,59.99
7/6/2024,39087,2.38,9757,4045,74,52.51
7/6/2024,37543,2.38,9757,4117,-22,49.07
7/6/2024,34934,2.38,9757,4032,-20,45.7
7/6/2024,32631,2.38,9757,4166,-20,39.92
7/7/2024,30335,2.38,9443,4380,-20,36.37
7/7/2024,28405,2.38,9443,4673,-19,34.63
7/7/2024,26782,2.38,9443,4824,-20,31.27
7/7/2024,25904,2.38,9443,4915,-20,30.94
7/7/2024,25241,2.38,9443,4866,-20,31
7/7/2024,24778,2.38,9443,4724,-3,24.77
7/7/2024,24813,2.38,9443,4455,2624,13.96
7/7/2024,27223,2.38,9443,3869,10235,13.23
7/7/2024,29350,2.38,9443,3267,15140,19.02
7/7/2024,29323,2.38,9443,2630,16954,21.45
7/7/2024,29062,2.38,9443,2227,17795,21.98
7/7/2024,29604,2.38,9443,2307,18054,23.58
7/7/2024,30049,2.38,9443,2412,17980,24.73
7/7/2024,31141,2.38,9443,2601,17762,33.26
7/7/2024,32519,2.38,9443,2968,17401,30.81
7/7/2024,34312,2.38,9443,3349,16969,34.76
7/7/2024,36200,2.38,9443,3753,16165,34.86
7/7/2024,38186,2.38,9443,4030,14503,47.27
7/7/2024,39423,2.38,9443,4366,9603,104.34
7/7/2024,38998,2.38,9443,4533,2489,68.21
7/7/2024,37840,2.38,9443,4707,57,56.76
7/7/2024,36516,2.38,9443,5137,0,46.57
7/7/2024,34039,2.38,9443,5347,3,38.3
7/7/2024,31414,2.38,9443,5334,3,38.68
7/8/2024,29746,2.58,9600,5254,3,36.29
7/8/2024,28172,2.58,9600,5316,4,33.58
7/8/2024,27636,2.58,9600,5341,4,32.81
7/8/2024,26817,2.58,9600,5337,4,33.51
7/8/2024,26806,2.58,9600,5224,4,36.56
7/8/2024,26624,2.58,9600,4895,20,34.93
7/8/2024,27768,2.58,9600,4643,2554,24.24
7/8/2024,30959,2.58,9600,4023,10343,24.43
7/8/2024,33142,2.58,9600,3098,15150,26.83
7/8/2024,33043,2.58,9600,2518,16943,30.34
7/8/2024,33420,2.58,9600,2008,17681,31.79
7/8/2024,32528,2.58,9600,1576,17937,30.58
7/8/2024,33011,2.58,9600,1440,17918,35.64
7/8/2024,34173,2.58,9600,1395,17682,36.66
7/8/2024,35933,2.58,9600,1872,17353,39.37
7/8/2024,37552,2.58,9600,2584,16936,34.87
7/8/2024,39310,2.58,9600,3065,16134,48.21
7/8/2024,40905,2.58,9600,3682,14601,82.76
7/8/2024,41401,2.58,9600,3993,10130,401.05
7/8/2024,40457,2.58,9600,3867,2768,70.74
7/8/2024,38938,2.58,9600,3955,112,59.52
7/8/2024,37300,2.58,9600,4164,-34,53.04
7/8/2024,34624,2.58,9600,4263,-30,49.16
7/8/2024,32024,2.58,9600,4165,-31,48.74
7/9/2024,29906,2.65,9362,4054,-32,42.67
7/9/2024,28419,2.65,9362,4104,-31,38.17
7/9/2024,26959,2.65,9362,4009,-31,37.33
7/9/2024,26271,2.65,9362,3809,-30,38.58
7/9/2024,25972,2.65,9362,3662,-30,42.99
7/9/2024,26716,2.65,9362,3638,-19,37.77
7/9/2024,28353,2.65,9362,3342,2390,30.42
7/9/2024,31582,2.65,9362,2889,10111,28.66
7/9/2024,33830,2.65,9362,2547,15278,25.37
7/9/2024,33603,2.65,9362,2160,17083,31.43
7/9/2024,33419,2.65,9362,1639,17949,33.19
7/9/2024,32644,2.65,9362,1282,18298,36.94
7/9/2024,32887,2.65,9362,1123,18341,37.37
7/9/2024,34154,2.65,9362,1263,18080,42.76
7/9/2024,35631,2.65,9362,1461,17790,45.65
7/9/2024,37482,2.65,9362,1645,17184,46.37
7/9/2024,39290,2.65,9362,1812,16336,60.1
7/9/2024,40475,2.65,9362,2211,14584,100.87
7/9/2024,41064,2.65,9362,2614,9741,644.23
7/9/2024,40092,2.65,9362,3292,2437,111.79
7/9/2024,38936,2.65,9362,4144,45,67.96
7/9/2024,37505,2.65,9362,4321,-9,59.87
7/9/2024,34806,2.65,9362,4266,-6,52.38
7/9/2024,31945,2.65,9362,4030,-6,51.94
7/10/2024,30545,2.71,8356,3790,-6,46.61
7/10/2024,28702,2.71,8356,3339,-5,46.22
7/10/2024,27182,2.71,8356,3022,-5,44.73
7/10/2024,26401,2.71,8356,2587,-5,44.49
7/10/2024,26255,2.71,8356,2020,-5,49.84
7/10/2024,26632,2.71,8356,1379,4,40.88
7/10/2024,28544,2.71,8356,1055,2193,36.14
7/10/2024,32071,2.71,8356,859,9743,30.97
7/10/2024,33957,2.71,8356,568,14882,29.9
7/10/2024,34360,2.71,8356,462,16746,30.88
7/10/2024,34128,2.71,8356,281,17531,29.67
7/10/2024,33586,2.71,8356,219,17760,32.88
7/10/2024,33534,2.71,8356,295,18058,34.81
7/10/2024,35022,2.71,8356,429,17918,39.7
7/10/2024,36934,2.71,8356,822,17664,39.96
7/10/2024,39421,2.71,8356,860,17130,36.19
7/10/2024,41315,2.71,8356,963,16202,51.5
7/10/2024,43231,2.71,8356,1199,14333,123.61
7/10/2024,43557,2.71,8356,1325,9400,445.66
7/10/2024,42953,2.71,8356,1563,2614,127.33
7/10/2024,41556,2.71,8356,2248,491,63.92
7/10/2024,40089,2.71,8356,2501,452,56.38
7/10/2024,37020,2.71,8356,2549,420,53.66
7/10/2024,33603,2.71,8356,2722,25,50.93
7/11/2024,31383,3.03,8619,2671,8,45.49
7/11/2024,30016,3.03,8619,2570,8,42.76
7/11/2024,28422,3.03,8619,1989,8,42.9
7/11/2024,27931,3.03,8619,1506,4,42.79
7/11/2024,27921,3.03,8619,1435,1,43.07
7/11/2024,28135,3.03,8619,1484,8,40.45
7/11/2024,28659,3.03,8619,1076,1802,33.73
7/11/2024,31590,3.03,8619,782,7750,30.74
7/11/2024,33491,3.03,8619,677,12337,29.85
7/11/2024,33989,3.03,8619,513,14372,31.93
7/11/2024,34266,3.03,8619,393,15922,33.9
7/11/2024,34634,3.03,8619,440,16626,36.03
7/11/2024,35111,3.03,8619,597,17173,38.32
7/11/2024,36473,3.03,8619,832,16712,42.74
7/11/2024,38659,3.03,8619,1081,16013,41.6
7/11/2024,40819,3.03,8619,1413,15237,44.61
7/11/2024,42431,3.03,8619,1627,14276,75.43
7/11/2024,43344,3.03,8619,1941,12822,72.82
7/11/2024,43727,3.03,8619,2401,8049,255.65
7/11/2024,43013,3.03,8619,2926,1949,87.67
7/11/2024,41723,3.03,8619,3660,20,67.63
7/11/2024,40142,3.03,8619,4150,-37,55.38
7/11/2024,37099,3.03,8619,4106,-35,55.09
7/11/2024,34117,3.03,8619,4052,-35,50.51
7/12/2024,31823,2.6,9793,3942,-34,48.05
7/12/2024,30010,2.6,9793,3869,-36,43.51
7/12/2024,28457,2.6,9793,3756,-34,43.67
7/12/2024,28023,2.6,9793,3557,-35,42.21
7/12/2024,28306,2.6,9793,3236,-35,42.45
7/12/2024,27814,2.6,9793,3198,-30,38.67
7/12/2024,29161,2.6,9793,2851,1232,36.18
7/12/2024,31405,2.6,9793,2589,5832,35.9
7/12/2024,33575,2.6,9793,2201,9807,35.81
7/12/2024,34000,2.6,9793,1483,12966,36.3
7/12/2024,34214,2.6,9793,1017,13899,36.18
7/12/2024,34195,2.6,9793,940,14927,33.78
7/12/2024,34669,2.6,9793,739,16171,30.81
7/12/2024,35074,2.6,9793,901,15256,41.3
7/12/2024,36612,2.6,9793,1228,13791,42.35
7/12/2024,38134,2.6,9793,1751,13975,49.84
7/12/2024,38833,2.6,9793,2540,12908,46.7
7/12/2024,39994,2.6,9793,3257,9924,33.75
7/12/2024,39835,2.6,9793,3476,5099,73.75
7/12/2024,38903,2.6,9793,3748,1070,63.59
7/12/2024,38175,2.6,9793,3738,-20,51.11
7/12/2024,37066,2.6,9793,3472,-26,50.94
7/12/2024,34689,2.6,9793,3591,-23,52.79
7/12/2024,32178,2.6,9793,3296,-24,45.07
7/13/2024,30347,2.6,8842,3077,-25,42.58
7/13/2024,28478,2.6,8842,2589,-23,40.58
7/13/2024,27221,2.6,8842,2299,-22,42.33
7/13/2024,26149,2.6,8842,2474,-22,39.77
7/13/2024,25697,2.6,8842,2407,-22,40.07
7/13/2024,25462,2.6,8842,2216,-18,34.73
7/13/2024,25631,2.6,8842,2158,1233,29.59
7/13/2024,26571,2.6,8842,1532,5841,32.52
7/13/2024,28918,2.6,8842,1382,9934,31.29
7/13/2024,29459,2.6,8842,762,12778,32.6
7/13/2024,29754,2.6,8842,972,12527,33.3
7/13/2024,29776,2.6,8842,1305,13841,33.26
7/13/2024,29703,2.6,8842,1444,14500,33.62
7/13/2024,30446,2.6,8842,1991,14992,30.77
7/13/2024,31352,2.6,8842,2195,14293,32.02
7/13/2024,32968,2.6,8842,2420,14903,35.09
7/13/2024,33550,2.6,8842,2241,14105,44.11
7/13/2024,34978,2.6,8842,2203,11436,52.28
7/13/2024,35937,2.6,8842,2266,6760,59.9
7/13/2024,35589,2.6,8842,2476,1310,53.04
7/13/2024,34798,2.6,8842,2836,-8,51.73
7/13/2024,33861,2.6,8842,2653,-16,58.78
7/13/2024,31979,2.6,8842,2333,-13,61.94
7/13/2024,29697,2.6,8842,2090,-14,49.06
7/14/2024,28221,2.6,8973,1864,-12,43.21
7/14/2024,26622,2.6,8973,1716,-13,36.58
7/14/2024,25373,2.6,8973,1701,-13,34.28
7/14/2024,24579,2.6,8973,1726,-13,36.67
7/14/2024,24065,2.6,8973,1756,-13,34.55
7/14/2024,23801,2.6,8973,1700,-8,31.89
7/14/2024,23875,2.6,8973,1576,1255,26.67
7/14/2024,24733,2.6,8973,1498,5395,28.4
